run_id,label,is_target,ts_unix,root_pid,pid,process_start_time,image_name,image_sha256,t_ms,total_score,f1_unsigned,f2_packed,f3_susp_strings,f4_honey,f5_crypto_api,f6_safe_mode,f7_shadow_del,f8_reg_persist,f9_dir_enum,f10_high_io,f11_ext_changed,f12_fingerprint,f13_entropy,f14_daa,f9_now,f10_now,f11_now,f12_now,f13_now,f14_now,io_rate,rename_rate,dirent_rate,entropy_delta_mean,entropy_delta_max,entropy_samples,daa_min,affected_ext_count,new_ext_max,backup_entries,backup_frozen,quota_tier,exited,family,y,source_split,gate_pass,feature_sum_f1_f14,v2_group_id,is_synthetic
r_20260731_233412_00005,malware,1,1785516719,10360,10360,1.3429990318142248e+17,Mallox__2044bc33cf855b4add30312da75ac8daa408197408da88ecd520d90bdef550ff.exe,2044bc33cf855b4add30312da75ac8daa408197408da88ecd520d90bdef550ff,985.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4333,0.0,37.5,5.0586,0.0,0.0,566.2651,1.0,0.0,0.0,0.0,0.0,0.0,Mallox,1,train,1,6.0,r_20260731_233412_00005,0
synthetic_train_benign_v4_20261021_00115,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,c3c4e29edad0cbe7983b2c4c454928dafdf040682c98df1aa74caeff23dd2bf4,1199.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,114.9365257795897,8.654111360847645,26.05803160961887,1.5645052971215838,2.53112793893482,16.0,11.089659578266668,4.0,787.0,5.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00115,1
synthetic_train_benign_v4_20261021_00278,benign,1,1786197049,5684,5684,1.3430670648783542e+17,synthetic_benign_v4.exe,29cc87816c2cffea122d1d2b6738ac9e7babae1165054507141e48fa4a4150c9,170371.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.98924873783692,14.018065421837587,719.5912604360847,1.9634282413193975,3.087302387552029,11.0,180.35729407895963,19.0,826.0,5.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00278,1
0c9d906f5ebdeec8a6715bad9d5ae354c3fb5337a5e7f7abedcb4535abe7329e,malware,1,1785663514,7860,7860,1.3430136900152755e+17,Trigona__0c9d906f5ebdeec8a671.exe,0c9d906f5ebdeec8a6715bad9d5ae354c3fb5337a5e7f7abedcb4535abe7329e,212194.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,56.7333,10.2333,32.6,1.4259,3.9771,56.0,16.6297,12.0,141.0,74.0,0.0,3.0,0.0,Trigona,1,train,1,8.0,0c9d906f5ebdeec8a6715bad9d5ae354c3fb5337a5e7f7abedcb4535abe7329e,0
r_20260801_001458_00034,malware,1,1785525638,1352,1352,1.3429999208212502e+17,Medusa__1bad2b6e8ab16c5a692b2d05f68f7924a73a5818ddf3a9678ca8caab3568a78e.exe,1bad2b6e8ab16c5a692b2d05f68f7924a73a5818ddf3a9678ca8caab3568a78e,14378.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,127.7,5.3667,7.4333,3.274,3.2784,7.0,31.1823,7.0,138.0,6.0,0.0,3.0,0.0,Medusa,1,train,1,8.0,r_20260801_001458_00034,0
synthetic_train_benign_v4_20261021_00244,benign,1,1786197049,5684,5684,1.3430670648783542e+17,synthetic_benign_v4.exe,9e055d2ec04e0ec2021cb5d57d24da7fd4dd0620895678d7d1507a1d3b9c23a0,648.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,241.86225533543495,10.221753256772667,459.6728157083673,3.107795522285725,2.9242537917207985,87.0,380.4522268794305,36.0,242.0,75.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00244,1
r_20260730_213552_00049,malware,1,1785434642,11124,11124,1.3429908234257e+17,Babuk__498dfa128704bc0f36818cbe462cff085d5a4614051e7907da570a87bac4fba2.exe,498dfa128704bc0f36818cbe462cff085d5a4614051e7907da570a87bac4fba2,7982.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,310.4667,60.5667,322.6333,0.0,0.0,3.0,498.6864,71.0,1200.0,77.0,0.0,3.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00049,0
synthetic_train_benign_v4_20261021_00071,benign,1,1786197197,9516,9516,1.3430670795883811e+17,synthetic_benign_v4.exe,dd2632a71410bddc36e2432e0379e0f021bee49c2032903f98ec462218d08d1a,194327.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.209081547506667,11.07971926500819,516.8670001857196,2.5726241430264505,1.737669262426122,39.0,316.2327351195927,3.0,327.0,40.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00071,1
synthetic_train_benign_v4_20261021_00197,benign,1,1786197197,9516,9516,1.3430670795883811e+17,synthetic_benign_v4.exe,d9d0fd8eb448b9f89b40356cec8ee5330de6acbc4a4a255769671f771dafe96f,223681.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.343217584327892,17.694654625133015,777.8677056951528,3.492224284881079,3.578974818314618,21.0,18.02844272054615,4.0,408.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,10.0,synthetic_train_benign_v4_20261021_00197,1
synthetic_train_benign_v4_20261021_00372,benign,1,1786198554,2416,2416,1.343067215322543e+17,synthetic_benign_v4.exe,6c93ca17bbbde460cb6b99de866b6686ce2140186ca40bfa4a478191cd5d28b6,1236.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,118.64937232487365,0.4877198262040299,453.5139315964313,2.623456793613446,3.6484814523533706,73.0,229.67146306200974,4.0,310.0,3.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00372,1
synthetic_train_benign_v4_20261021_00367,benign,1,1786198723,236,236,1.3430672321755165e+17,synthetic_benign_v4.exe,467ba27c76a59ac7f45ec50760d2efc0b2ba49803909d289410908e9cf98596c,137551.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.16778173894016,39.47700887374244,920.997842862905,2.9487436718115676,3.3999563524781364,20.0,530.4117281446471,33.0,930.0,3.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,11.0,synthetic_train_benign_v4_20261021_00367,1
synthetic_train_benign_v4_20261021_00349,benign,1,1786198723,236,236,1.3430672321755165e+17,synthetic_benign_v4.exe,509e5241e30c4f7f2eef90fc79f985ba3f4882f3aa9aee03122c18afc86437c5,1142.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,81.86510145600336,8.528610099877934,100.96472305101504,2.9272935645555065,3.599367047762965,51.0,6.693966978484898,4.0,202.0,19.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00349,1
synthetic_train_benign_v4_20261021_00283,benign,1,1786196998,11944,11944,1.3430670597531022e+17,synthetic_benign_v4.exe,79968d2ce448c218427b28529c25cdd2309cbde9533b5364917edc50a7dd92fd,170976.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.77809182526282,18.021124725200856,630.8082961816968,3.0025350241626056,2.294701407069532,7.0,8.699118445014488,4.0,943.0,2.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00283,1
r_20260801_001458_00220,malware,1,1785577799,10040,10040,1.343005138250711e+17,Sodinokibi__8d1e4bb75799fd3639d12f2418ae31631e483f8dd9758e1e8ba785c4e7a18a71.exe,8d1e4bb75799fd3639d12f2418ae31631e483f8dd9758e1e8ba785c4e7a18a71,15822.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,18.3333,5.9,11.1,3.0396,3.277,4.0,17.8829,6.0,159.0,5.0,0.0,2.0,0.0,Sodinokibi,1,train,1,6.0,r_20260801_001458_00220,0
6ac8e08c1610cc82bf7d6ee67a53e3a3e3dc72790550d110572ed42a9aa48f43,malware,1,1785666116,5956,5956,1.3430139529576038e+17,Trigona__6ac8e08c1610cc82bf7d.exe,6ac8e08c1610cc82bf7d6ee67a53e3a3e3dc72790550d110572ed42a9aa48f43,185924.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.4667,10.9667,32.2667,1.3575,3.9673,106.0,349.6868,15.0,92.0,142.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,6ac8e08c1610cc82bf7d6ee67a53e3a3e3dc72790550d110572ed42a9aa48f43,0
synthetic_train_benign_v4_20261021_00005,benign,1,1786198497,11608,11608,1.3430672095426877e+17,synthetic_benign_v4.exe,2a9c70e9222f436c56e04af04feb58453479771aa79db08fa0601aa35019ed14,40122.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.09980943951381,19.568507714305056,2023.711999092509,1.6673850539480608,0.8031676367869249,102.0,459.81896130668406,28.0,812.0,5.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00005,1
synthetic_train_benign_v4_20261021_00179,benign,1,1786196998,11944,11944,1.3430670597531022e+17,synthetic_benign_v4.exe,1973ddd23afc17703886af35e2f24ba11da1520260e07bdff002e1d8646745dc,45321.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,274.8431425114807,18.59086504810722,810.1728734618132,2.9679800239794085,0.31223193767504054,6.0,6.277708733950376,58.0,658.0,6.0,0.0,1.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00179,1
r_20260801_001458_00244,malware,1,1785604560,3324,3324,1.3430078146600008e+17,Sodinokibi__db59d4ab0aaf660fe778f9190102e1b808bc5d357026736ca335e4858ec512eb.exe,db59d4ab0aaf660fe778f9190102e1b808bc5d357026736ca335e4858ec512eb,13513.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.7333,11.0333,20.9333,3.0662,3.2933,4.0,21.2185,6.0,313.0,5.0,0.0,2.0,0.0,Sodinokibi,1,train,1,6.0,r_20260801_001458_00244,0
r_20260801_001458_00234,malware,1,1785601690,6260,6260,1.3430075244268797e+17,Sodinokibi__bf43061a8849ce6aa78e82f830eba1cd36f7e753594aea195661ad9e8aec63c7.exe,bf43061a8849ce6aa78e82f830eba1cd36f7e753594aea195661ad9e8aec63c7,44749.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0667,0.5,2280.9,3.1814,3.2803,5.0,31.4361,6.0,5.0,5.0,0.0,3.0,0.0,Sodinokibi,1,train,1,7.0,r_20260801_001458_00234,0
a40b815afce131df6d4bc3f389cb64b742f545481119d3ecb78dda22e546a41a,malware,1,1785640965,7648,7648,1.3430114513955758e+17,Rhysida__a40b815afce131df6d4b.exe,a40b815afce131df6d4bc3f389cb64b742f545481119d3ecb78dda22e546a41a,50016.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,51.4333,5.9,1598.1667,0.0,0.0,19.0,383.0436,14.0,69.0,38.0,0.0,3.0,0.0,Rhysida,1,train,1,6.0,a40b815afce131df6d4bc3f389cb64b742f545481119d3ecb78dda22e546a41a,0
r_20260801_001458_00211,malware,1,1785572672,1072,1072,1.3430046225065197e+17,Sodinokibi__6de38aafc267304770d6caaaa5dbf65e6bc28b6e5d436ee12924f0e31753c7d7.exe,6de38aafc267304770d6caaaa5dbf65e6bc28b6e5d436ee12924f0e31753c7d7,45469.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,28.3667,9.2667,2215.9333,2.8275,3.2808,3.0,24.3868,6.0,260.0,4.0,0.0,3.0,0.0,Sodinokibi,1,train,1,10.0,r_20260801_001458_00211,0
synthetic_train_benign_v4_20261021_00004,benign,1,1786198671,6052,6052,1.3430672269555864e+17,synthetic_benign_v4.exe,986686a3a6917342896b9f3312d28819607e93ed7228035129aeb403523ad138,43015.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,67.87019741547249,10.336711656738222,667.0057302398218,2.4449822243477133,3.515201346439543,23.0,11.324615720003452,24.0,937.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00004,1
synthetic_train_benign_v4_20261021_00351,benign,1,1786197049,5684,5684,1.3430670648783542e+17,synthetic_benign_v4.exe,38e043f9fa5280e61f2b879279d12ba6eabca9eab37fbc7dc9350900dfd47261,71353.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,278.94650388375436,22.75697544023737,1397.112920451268,2.9918209845737977,3.0046529717912898,71.0,13.072940814668238,45.0,1102.0,95.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00351,1
6da9ef4fbe6ca8cb9e84d8d8fb2a7a3c79d29f9a528dd1594804858c7a004835,malware,1,1785666481,3440,3440,1.343013987040692e+17,Trigona__6da9ef4fbe6ca8cb9e84.exe,6da9ef4fbe6ca8cb9e84d8d8fb2a7a3c79d29f9a528dd1594804858c7a004835,210093.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,79.5333,14.3,44.9333,1.376,3.9145,104.0,211.4232,15.0,191.0,142.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,6da9ef4fbe6ca8cb9e84d8d8fb2a7a3c79d29f9a528dd1594804858c7a004835,0
r_20260801_001458_00198,malware,1,1785569304,8028,8028,1.3430042896733658e+17,Sodinokibi__42c28feb23c992a350673d63413bf11bc816d00a079462ab524934219d46430d.exe,42c28feb23c992a350673d63413bf11bc816d00a079462ab524934219d46430d,3881.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,28.5333,9.3,11.0,2.9625,3.278,3.0,29.8148,6.0,261.0,5.0,0.0,2.0,0.0,Sodinokibi,1,train,1,6.0,r_20260801_001458_00198,0
4b771cd89739a9f1f9d03f3d1e3702af6a375f3dcba0ad904eda489fb014a37e,malware,1,1785665449,6696,6696,1.3430138848110675e+17,Trigona__4b771cd89739a9f1f9d0.exe,4b771cd89739a9f1f9d03f3d1e3702af6a375f3dcba0ad904eda489fb014a37e,200422.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.1333,8.3333,24.9333,1.4074,3.9013,95.0,208.5974,13.0,44.0,120.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,4b771cd89739a9f1f9d03f3d1e3702af6a375f3dcba0ad904eda489fb014a37e,0
synthetic_train_benign_v4_20261021_00129,benign,1,1786198819,2828,2828,1.3430672417126842e+17,synthetic_benign_v4.exe,c8e7cc67560bdc2770d5dbdfc9ddfebac6ea09db8aec5c07f707ba4fee79e067,11103.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,162.54199841156654,32.46295974537401,1967.3764716157957,1.4172941887360813,3.5812250802168295,71.0,243.01851313687007,33.0,787.0,116.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,9.0,synthetic_train_benign_v4_20261021_00129,1
,benign,1,1786198723,236,236,1.3430672321755165e+17,python.exe,,2169.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.8,20.0,1272.5333,3.3214,3.5395,20.0,17.1216,4.0,600.0,7.0,0.0,3.0,0.0,python.exe,0,train,1,6.0,benign_missing_run_train_0058,0
5b3a0b1b89ca463f56984cf67ea1719f1ddee770d1e14438e3fcf9b5301f2c83,malware,1,1785637383,9596,9596,1.3430110931380314e+17,Rhysida__5b3a0b1b89ca463f5698.exe,5b3a0b1b89ca463f56984cf67ea1719f1ddee770d1e14438e3fcf9b5301f2c83,51266.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,42.8333,5.2667,1071.4,0.0,0.0,20.0,379.9106,26.0,26.0,50.0,0.0,3.0,0.0,Rhysida,1,train,1,6.0,5b3a0b1b89ca463f56984cf67ea1719f1ddee770d1e14438e3fcf9b5301f2c83,0
synthetic_train_benign_v4_20261021_00158,benign,1,1786197390,7696,7696,1.3430670988080968e+17,synthetic_benign_v4.exe,5c5a1cbc8ebe2bad4666bd153be4214cb69fee76ee0be3f9a04b9132254e591e,2023.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264.93439858618746,13.708742117169084,330.2547625844521,2.1174581272342454,0.6389512029007309,17.0,23.113044858388875,12.0,554.0,6.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00158,1
r_20260730_152625_00075,malware,1,1785416328,10652,10652,1.3429889922408456e+17,LockBit__0e66029132a885143b87b1e49e32663a52737bbff4ab96186e9e5e829aa2915f.exe,0e66029132a885143b87b1e49e32663a52737bbff4ab96186e9e5e829aa2915f,6221.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.6667,10.6667,13.5667,0.0,0.0,1.0,550.5815,7.0,297.0,7.0,0.0,2.0,0.0,LockBit,1,train,1,7.0,r_20260730_152625_00075,0
a0d4d52885b654cbfeefd194359936072133519c2bc7e8f68b7b668e59c67b94,malware,1,1785640694,6864,6864,1.3430114262722738e+17,Rhysida__a0d4d52885b654cbfeef.exe,a0d4d52885b654cbfeefd194359936072133519c2bc7e8f68b7b668e59c67b94,26646.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.7667,4.6333,625.8667,0.0,0.0,28.0,385.0125,12.0,5.0,125.0,0.0,3.0,0.0,Rhysida,1,train,1,6.0,a0d4d52885b654cbfeefd194359936072133519c2bc7e8f68b7b668e59c67b94,0
r_20260801_001238_00087,malware,1,1785536891,11364,11364,1.3430010475670744e+17,Conti__6782ad0c3efc0d0520dc2088e952c504f6a069c36a0308b88c7daadd600250a9.exe,6782ad0c3efc0d0520dc2088e952c504f6a069c36a0308b88c7daadd600250a9,15859.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,156.0667,3.9667,5.6333,2.6758,2.6758,2.0,18.0631,7.0,104.0,2.0,0.0,1.0,0.0,Conti,1,train,1,6.0,r_20260801_001238_00087,0
synthetic_train_benign_v4_20261021_00209,benign,1,1786197146,10672,10672,1.34306707449994e+17,synthetic_benign_v4.exe,75b19c25ede9c726314a5a53f1da8d1ef059ea23edde667e243cc3e9caa487e2,220500.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.9865507886599,19.75393875502251,710.5514398162564,1.0647391631192074,4.817549230085288,2.0,425.85402526481244,37.0,1009.0,71.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00209,1
e73605374d40933b78ad13d7053d656f373b285efb6a3ab89ae6cd80191f0778,malware,1,1785683437,5872,5872,1.3430156837797731e+17,Trigona__e73605374d40933b78ad.exe,e73605374d40933b78ad13d7053d656f373b285efb6a3ab89ae6cd80191f0778,199147.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,29.5667,5.3333,15.8,1.5499,3.9055,14.0,226.9537,12.0,74.0,22.0,0.0,3.0,0.0,Trigona,1,train,1,6.0,e73605374d40933b78ad13d7053d656f373b285efb6a3ab89ae6cd80191f0778,0
6a207be6807f1ea51f0bdeeb89e3ea4f0560f48f9b7ed3ed4ea68a212e2714ca,malware,1,1785495333,4464,4464,1.3429968925780696e+17,Targeted__6a207be6807f1ea51f0b.exe,6a207be6807f1ea51f0bdeeb89e3ea4f0560f48f9b7ed3ed4ea68a212e2714ca,6880.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,37.0333,,0.0,0.0,,2.0,0.0,1.0,0.0,2.0,0.0,Targeted,1,train,1,6.0,6a207be6807f1ea51f0bdeeb89e3ea4f0560f48f9b7ed3ed4ea68a212e2714ca,0
synthetic_train_benign_v4_20261021_00342,benign,1,1786198866,11312,11312,1.3430672464078317e+17,synthetic_benign_v4.exe,739c4e62c6ca270cf208fd708e70a0a1b5dd7ee346f3a24f8355480d10e353a3,114034.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,161.3463754771978,53.632274120750644,1865.631026989069,0.422299119219874,2.4535454278353233,34.0,367.7186059562363,4.0,898.0,21.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,7.0,synthetic_train_benign_v4_20261021_00342,1
r_20260801_001238_00124,malware,1,1785546257,8468,8468,1.3430019841029058e+17,Conti__f5df98b344242c5eaad1fce421c640fadd71f7f21379d2bf7309001dfeb25972.exe,f5df98b344242c5eaad1fce421c640fadd71f7f21379d2bf7309001dfeb25972,15932.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,367.0333,9.8,11.5,2.9267,3.1082,5.0,23.4273,7.0,279.0,2.0,0.0,2.0,0.0,Conti,1,train,1,7.0,r_20260801_001238_00124,0
synthetic_train_benign_v4_20261021_00340,benign,1,1786197049,5684,5684,1.3430670648783542e+17,synthetic_benign_v4.exe,ed9bc2a0529d891cc2d981c018236be2f918e10f6fab685f2104fdb0ea5b1520,185123.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136.7331182434356,23.90025449940131,165.89873238400102,2.5349904253104483,2.1829993216725914,18.0,7.129332659893027,18.0,752.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00340,1
synthetic_train_benign_v4_20261021_00178,benign,1,1786198619,6516,6516,1.343067221675472e+17,synthetic_benign_v4.exe,837d52e7175e44a7e9d6de01b9e2a8649209918ac669ea3a1152a3c296c23ced,169672.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,61.14676125855626,7.659195347441751,325.3214733914915,1.0332345638683262,3.522370662939448,56.0,25.124698003290906,5.0,899.0,3.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,6.0,synthetic_train_benign_v4_20261021_00178,1
2ee6dfbfb2afd7442c9f2212eb142876698851c3ffb552ee420c0281e35a836e,malware,1,1785890834,7744,7744,1.3430364424108342e+17,Conti__2ee6dfbfb2afd.exe,2ee6dfbfb2afd7442c9f2212eb142876698851c3ffb552ee420c0281e35a836e,9083.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.9,1.7333,245.2333,1.8795,2.9729,26.0,20.3226,8.0,44.0,4.0,0.0,3.0,0.0,Conti,1,train,1,7.0,2ee6dfbfb2afd7442c9f2212eb142876698851c3ffb552ee420c0281e35a836e,0
r_20260730_213552_00032,malware,1,1785430587,10868,10868,1.3429904178549238e+17,Babuk__1978935cf8c484d17024464ea07896b665e99350c82511e1a377230dae992080.exe,1978935cf8c484d17024464ea07896b665e99350c82511e1a377230dae992080,8350.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,298.8,58.1,237.8333,0.0,0.0,11.0,196.9037,68.0,1200.0,70.0,0.0,2.0,0.0,Babuk,1,train,1,8.0,r_20260730_213552_00032,0
synthetic_train_benign_v4_20261021_00249,benign,1,1786198723,236,236,1.3430672321755165e+17,synthetic_benign_v4.exe,1352ce608628aa8e656e1af69003faeff9da9334ed554b7eea74feda4aaf0dfa,151119.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.66301748275879,20.97510696062421,94.48065518040167,2.6109408767094515,3.664581149500687,8.0,457.30584261293,7.0,281.0,7.0,0.0,3.0,0.0,SyntheticBenignV4,0,train,1,8.0,synthetic_train_benign_v4_20261021_00249,1
